MicrosigaPN;OraclePN;PT Description;NCM;IPI;PIS;COFINS;Fator 18;Fator 12;Fator 7;Fator 4
4434701;4434701;POEIRA FLUORESCENTE PARA TESTE LARANJA            ;32042090;;;;;;;
4570200RN;1F4570200;JUNTA DE BORRACHA NITRILO S/PSA 3/16              ;40169300;;;;;;;
4628601;4628601;ELEMENTO FILTRANTE PARA GASES IND                 ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
4750506;4750506;VALVULA SOLENOIDE 110V NEMA 9                     ;84818092;;;;;;;
4766900;4766900;VALVULA SOLENOIDE 220V                            ;84818092;;;;;;;
4774900;4774900;BOBINA P/ VALVULA SOLENOIDE 220 V                 ;84818099;0,0325;1,65;7,6;0,7442;0,7986;0,844;0,8712
4783501;4783501;PRESSOSTATO PARA SIST DE FILTRAGEM DE AR          ;90322000;;;;;;;
4872501;4872501;SENSOR DE NIVEL 220V                              ;90328990;;;;;;;
49032;1F49032;CABECOTE PARA MISTURACAO                          ;84779000;;;;;;;
4938422;4938422;VALVULA SOLENOIDE 8/6 220V NEMA 4                 ;84818092;;;;;;;
4938423;4938423;VALVULA SOLENOIDE 8/8 220V NEMA 4                 ;84818092;;;;;;;
4938518;1F4938518;VALVULA SOLENOIDE 12/9 220V NEMA 4                ;84818092;;;;;;;
4MA-57840-01;4MA-57840-01;JUNTA SOLDADA P/ SISTEMA DE FILT MED DFT          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
4MA-95732-04;1F4MA-95732-04;JUNTA SOLDADA DE ACO GALVANIZADO DFO2-4           ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
4MA-95732-06;1F4MA-95732-06;UNIAO SOLDADA OVAL SIMPLES 2 ROD. S/A             ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
4MA-95732-07;1F4MA-95732-07;UNIAO SOLDADA OVAL SIMPLES 2 ROD.                 ;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
4MA-AD34434-01;1F4MA-AD34434-01;UNIAO SOLDADA P/ SISTEMA DE FILTRAGEM DE          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
4MA-AD34434-03;AD3443403;SUPORTE SOLDA DO ELEMEN FILTRANT DFH 26X          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
4MA-AD34434-07;1F4MA-AD34434-07;UNIAO SOLDADA P/ SISTEMA DE FILTRAGEM DE          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
4MA-AG82300-01;AG8230001;UNIAO SOLDADA DFE 1 ELEM. S/ ATERRAMENTO          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
4MA-AG82300-03;AG8230003;UNIAO SOLDADA DFE 1 ELEM. S/ ATERRAMENTO          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
4MA-AG82300-05;1F4MA-AG82300-05;YOKE WELD DFE 1 DEEP                              ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
4MA-AG82300-08;1F4MA-AG82300-08;UNIAO SOLDADA DFE 1 ELEM. INOX                    ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
4MA-AG82300-10;1F4MA-AG82300-10;UNIAO SOLDADA DFE 1 DEEP                          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
4MA-AG83299-01;1F4MA-AG83299-01;UNIAO SOLDADE DFE 2 ELEM. S/ATERRAMENTO           ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
4MA-AG83299-03;1F4MA-AG83299-03;UNIAO SOLDADE DFE 2 ELEM. S/ATERRAMENTO           ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
4MA-AG83299-05;1F4MA-AG83299-05;UNIAO SOLDADE DFE 2 ELEM. S/ATERRAMENTO           ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
4MA-AG83572-01;AG8357201;VENTURI PARA DFE EM INOX 316 SST                  ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
502-0928;1F502-0928;PLACA RETENTORA PARA PINO ESFERA                  ;84779000;;;;;;;
50234600001;1F50234600001;PALLET MADEIRA 1495X900                           ;44152000;;;;;;;
5315900;1F5315900;MANGUEIRA 1ID X 1.41 OD                           ;40093290;;;;;;;
5342500;1F5342500;VALVULA SOLENOIDE                                 ;84818092;;;;;;;
5416200;5416200;ELEMENTO FILTRANTE PARA GASES IND                 ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
5762501;1F5762501;MANOMETRO 95272-01 - HT-25005                     ;90262010;0;1,65;7,6;0,7986;0,7986;0,844;0,8712
59113119;1F59113119;ELEMENTO FILTRANTE PARA GASES IND                 ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
59113119PR;1F59113119;ELEMENTO FILTRANTE P GASES IND                    ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
5PM-94841-NAC;1F5PM-94841;MANGUEIRA RUBBER AGUA AR PRETA 38MM               ;40093100;;;;;;;
5PM-AD34360-01;AD3436001;BRACKET FIXADOR - UMA450                          ;39269090;0,0975;1,65;7,6;0,7442;0,7986;0,844;0,8712
67394920-S;1F67394920-S;MEMBRANA DE EXPLOSAO FIKE 18 X 35                 ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
6940-1;1F6940-1;COXIM BORRACHA                                    ;40169990;0,117;1,65;7,6;0,7442;0,7986;0,844;0,8712
6MM-28089-00;2808900;ESPACADOR DE NYLON                                ;39269090;0,0975;1,65;7,6;0,7442;0,7986;0,844;0,8712
6MM-31757-00;1F6MM-31757-00;TAMPA METALICA                                    ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
6MM-93199-02;9319902;ESTRUTURA DA PLACA DE VEDACAO SST                 ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
6MM-93200-01;9320001;ESTRUTURA DE VEDACAO P/ SISTEMA DE FILTR          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
6MM-93200-02;9320002;ESTRUTURA DE VEDACAO RASGO 10 304L SST            ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
6MM-95626-01;1F9562601;ADAPTADOR DO TUBO DE DESCARGA EM FERRO            ;73079900;;;;;;;
6MM-AD30618-02;AD3061802;PLACA METALICA 44,45MM DIA                        ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
6MM-AD32570-01;1F6MM-AD32570-01;PROTECAO DE INSERTO PARA ELEMENTO                 ;59119000;;;;;;;
6MM-AD34358-01;AD3435801;ESPACADOR DE ACO                                  ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
6MM-AD36023-13;AD3602313;VEDACAO DA TAMPA DE ACESSO                        ;39199090;;;;;;;
6MM-AD36023-68;AD3602368;MEMBRANA DE ALIVIO DE PRESSAO                     ;84814000;;;;;;;
6MM-AD36552-29;AD3655229;GASKET JEY TUBE LARGE                             ;40169300;;;;;;;
6MM-AG82265-05;AG8226505;BORRACHA ESPACADORA DAMPER                        ;40169300;;;;;;;
6MM-AG83210-01;AG8321001;SUPORTE DE ABERTURA DA TAMPA DFE                  ;83021000;;;;;;;
70419480;1F70419480;TANQUE DE ASPERSAO                                ;90311000;;;;;;;
70518-XX;1F70518-XX;DELTA P CLEANNING 380V - 50HZ - CERRO             ;85371090;;;;;;;
7053601;7053601;PAINEL CONTR. ELET. P/ SIST. FILT. GASES          ;85371090;;;;;;;
710H19;1F710H19;CAPA DE SUCCAO                                    ;84146000;;;;;;;
714R10;1F714R10;COMPONENTE CENTRAL DO BRACO EXTRATOR              ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
7171040;1F7171040;BOMBA DE ENGRENAGEM SN0773-S,37.1 KG/HR NORDSON   ;84136011;;;;;;;
7202MOX100;1F7202MOX100;REDUTOR RV02-05 PECA REPOSICAO BASEL              ;84819090;;;;;;;
7295237;1F7295237;FITA AUTO ADESIVA DE ALUMINIO 25MM                ;76071190;;;;;;;
7508201;7508201;PLACA ELETRONICA CONTROLADOR DELTA-P              ;85371090;;;;;;;
751W15;1F751W15;SUPORTE DE PAREDE DO BRACO EXTRATOR               ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
75908-01;1F75908-01;CAIXA DE PASSAGEM 3HP 380/50/3                    ;85371090;;;;;;;
75908-02;1F75908-02;CAIXA DE PASSAGEM 7.5 MTR 380/50-60 3 FASES       ;85371090;;;;;;;
7591501;1F7591501;DUTO DE MANGUEIRA DE BORRACHA                     ;40093100;;;;;;;
75936AT;1F75936AT;ETIQUETA ALTA TEMPERATURA                         ;39199090;;;;;;;
7594101;1F7594101;ETIQUETA INFO SERIAL (SERIAL PLATE)               ;39199090;;;;;;;
7841501;7841501;TAMPA PROTETORA P FILTRO DE GASES IND             ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
7891003;7891003;TELA DE ACO INOX P/ SIST DE FILTRAGEM             ;73144900;;;;;;;
7902401RN;1F7902401;CONE METALICO PARA VENTILADOR 3HP                 ;84149020;;;;;;;
793C15;1F793C15;DUTO DO BRACO EXTRATOR                            ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
7994701;7994701;CAMARA DE RESPIRO P/ SISTEMA DE FILTRAGEM         ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
7995001;7995001;MEMBRANA DE EXPLOSAO                              ;39209990;;;;;;;
8PP-00001-00;1F8PP-00001-00;ADESIVO PAINEL TRADUZIDO                          ;39199010;;;;;;;
8PP-00005-00;1F8PP-00005-00;ADESIVO ATENCAO                                   ;39199090;;;;;;;
8PP-02302-00;8PP-02302-00;ETIQUETA DE ROTACAO                               ;48219000;;;;;;;
8PP-03005-00;300500;ABACADEIRA 11.375 DIA                             ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-04208-00;420800;TUBO PLASTICO 3/16                                ;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-0420800;1F420800;MANGUEIRA CRISTAL FLEXIVEL 3/16 X 2MM             ;39173900;;;;;;;
8PP-09042-01;8PP-09042-01;PORCA ROSCADA                                     ;73181600;0,065;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-09151-12;1F8PP-09151-12;ARRUELA DE TRAVA DENTE EXT 1/2 ZINC               ;73182100;;;;;;;
8PP-09215-02;8PP-09215-02;PARAFUSO CURVO TIPO U ZP STL SQ M6-1              ;73181500;;;;;;;
8PP-12418-00;8PP-12418-00;ABRACADEIRA DE FERRO P/ MANGUEIRA 7               ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-1241800INOX;1F8PP-1241800INOX;ABRACADEIRA DE INOX P/ MANGUEIRA 7                ;84213990;0;1,65;7,6;0,8276;0,8276;0,8609;0,8712
8PP-12772-00;8PP-12772-00;ABRACADEIRA DE FERRO P/ MANGUEIRA 14              ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-1647500;1F8PP-1647500;MANOMETRO MEDIDOR DE PRESSAO                      ;90262010;0;1,65;7,6;0,7986;0,7986;0,844;0,8712
8PP-16562-00;1F8PP-16562-00;SELADOR INCOLOR PARA VEDACAO                      ;35069190;;;;;;;
8PP-18463-00;8PP-18463-00;ACOPLAMENTO 1/8 NPTF LATAO                        ;74122000;0,0325;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-19307-00;1930700;VALVULA DIAFRAGMA RCA-6T                          ;84818099;0,0325;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-19503-00;1950300;FELTRO PARA VEDACAO                               ;59111000;;;;;;;
8PP-20027-00;2002700;TAMPA PLASTICA 1 NPT FEMEA                        ;39235000;;;;;;;
8PP-20284-00;2028400;EIXO DE TRAVA 1/2 SQ DE FERRO                     ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-20284-0XDIF;1F8PP-20284-0XDIF;EIXO DE TRAVA 3/8 SQ DE FERRO                     ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-20616-01;1F8PP-20616-01;TAMPA DE FERRO ROTATIVA DO TAMBOR 55-             ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-20620-00;2062000;SEGMENTO DE JUNTA NEOPRENE                        ;39269090;0,0975;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-21461-00;1F8PP-21461-00;CONECTOR MACHO DE FERRO                           ;73079900;;;;;;;
8PP-21462-00;1F8PP-21462-00;COTOVELO CONECTOR DE PLASTICO D.E.1/4             ;39174090;;;;;;;
8PP-21464-00;1F8PP-21464-00;TUBO PRETO 1/4ODX.040WALL                         ;39173290;;;;;;;
8PP-21574-00;1F8PP-21574-00;ADAPTADOR 1/8 NPTM X 1/8 NPTF          ;74122000;0,0325;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-22422-00;8PP-22422-00;PRESILHA NAO ROSCADA DE ACO                       ;73182100;;;;;;;
8PP-22423-00;2242300;VEDACAO DE BORRACHA 81 ID                         ;40169300;;;;;;;
8PP-22537-00;2253700;PERFIL DE NYLON                                   ;39263000;;;;;;;
8PP-22539-00;2253900;BUCHA DE PRESSAO 1/2 DE FERRO                     ;39269090;0,0975;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-22542-00;2254200;VEDACAO STRIP                                     ;40169300;;;;;;;
8PP-23245-01;8PP-23245-01;PRESSURIZADOR ESTATICO TIPO T LATAO               ;74122000;0,0325;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-23245-02;2324502;TUBO T LATCO P/ MEDIDOR PRESSAO                   ;73069020;;;;;;;
8PP-23260-00;8PP-23260-00;COTOVELO 90 1/8 NPTF DE LIGA DE C          ;74122000;0,0325;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-23952-00;8PP-23952-00;MANGUEIRA DUTO DE TECIDO                          ;59090000;;;;;;;
8PP-24777-00;1F8PP-24777-00;ADESIVO PLASTICO                                  ;35061090;;;;;;;
8PP-25372-00;8PP-25372-00;SACO DE POLIETILENO P/ SIST DE FILTRAGEM          ;59119000;;;;;;;
8PP-25373-00;2537300;TAMPA PLASTICA PARA VEDACAO DE SACOS              ;84219999;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-25397-00;2539700;CORREIA DE LONA (BORRACHA) COM FIVELA             ;39269090;0,0975;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-25616-01;1F8PP-25616-01;SPRINKLER 79°C UPRIGHT                            ;84248910;;;;;;;
8PP-26055-00;8PP-26055-00;PUXADOR PLASTICO 1/4 X 20                         ;39269090;0,0975;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-26745-00;8PP-26745-00;PLAQUETA PLµSTICA IDENTIFICACAO ATERRAME          ;39269090;0,0975;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-26758-00;8PP-26758-00;ADAPTADOR FERRO 3/16 P/MANGUEIRA 1/8              ;73079900;;;;;;;
8PP-27326-00;2732600;EIXO DE TRAVA 1/2 DIAM. DE FERRO               ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-27328-02;2732802;MANGUEIRA FLEXIVEL  DE POLYESTER DI 7             ;59090000;;;;;;;
8PP-29277-00;1F8PP-29277-00;ETIQUETA DE AVISO AMARELA                         ;39199090;;;;;;;
8PP-29362-00;2936200;VEDACAO DE BORRACHA                               ;40169300;;;;;;;
8PP-32956-00;1F8PP-32956-00;ETIQUETA DE LIMPEZA DOS FILTROS                   ;39199090;;;;;;;
8PP-32996-00;3299600;VALVULA MANUAL BUTTON                             ;84814000;;;;;;;
8PP-33550-00;3355000;TAMPAO PLASTICO                                   ;39269090;0,0975;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-36533-00;8PP-36533-00;VENTURI - DUTO DIRECIONADOR DE AR                 ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-36905-00;1F8PP-36905-00;JUNTA SOLDADA DE ACO - YOKE                       ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-37054-00;1F8PP-37054-00;UNIAO PARA TUBO DE LIGAS DE COBRE BULKHE          ;74121000;;;;;;;
8PP-37611-59;3761159;NIPLE GALVANIZADO 1 NPT 3                    ;73079900;;;;;;;
8PP-37760-01;1F8PP-37760-01;VALVULA SOLENOIDE 6 VALVE                         ;84818092;;;;;;;
8PP-37760-04;1F8PP-37760-04;CAIXA DE SOLENOIDES 115V                          ;84818092;;;;;;;
8PP-37760-07;1F3776007;CAIXA DE SOLENOIDES 4 SAIDAS NEMA9 24V            ;84818092;;;;;;;
8PP-37760-18;1F8PP-37760-18;VALVULA SOLENOIDE ASSY 4 NH 220V NEMA 7/          ;84818092;;;;;;;
8PP-37832-00;1F8PP-37832-00;JUNTA DE REPOSICAO NEMA 9                         ;40169300;;;;;;;
8PP-38735-01;3873501;TRAVA DE TRACAO                                   ;73262000;0,0325;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-39179-00;3917900;MANOMETRO DE PRESSAO MINIHELIC                    ;90262010;0;1,65;7,6;0,7986;0,7986;0,844;0,8712
8PP-39384-00;3938400;ANEL PARA VEDACAO 2.5 ID                          ;40169300;;;;;;;
8PP-40041-NAC;1F8PP-40041;REGULADOR DE PRESSAO 1/2                          ;84811000;;;;;;;
8PP-40242-00;8PP-40242-00;ALHETA DE ATERRAMENTO                             ;76161000;;;;;;;
8PP-42473-02;4247302;PUXADOR DE PLASTICO 1/4 - 20X1               ;39269090;0,0975;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-44378-05;4437805;ARRUELA  NEOPREME COM VEDACAO ACO                 ;73182200;;;;;;;
8PP-44378-06;4437806;ARRUELA  NEOPREME COM VEDACAO ACO                 ;73182200;;;;;;;
8PP-44378-07;4437807;ARRUELA NEOPRENE ACO 3/8 GALV C/ VEDACAO          ;40169300;;;;;;;
8PP-48948-03;8PP-48948-03;VALVULA SOLENaIDE DE 4 VIAS COM SUP. 1/8          ;84818092;;;;;;;
8PP-48948-07;1F4894807;VALVULA SOLENOIDE 5V 24 V                         ;84818092;;;;;;;
8PP-48948-09;4894809;VALVULA SOLENOIDE 200 VAC 1/8 NPT                 ;84818092;;;;;;;
8PP-49384-15;1F4938415;VALVULA SOLENOIDE 24V 6 SAIDAS                    ;84818092;;;;;;;
8PP-49384-19;1F4938419;VALVULA SOLENOIDE NEMA 9 8 SAIDAS 24V             ;84818092;;;;;;;
8PP-49384-20;4938420;SOLENOID 8 SAIDAS 24V NEMA4                       ;84818092;;;;;;;
8PP-49384-22;8PP-49384-22;VALVULA SOLENOIDE 6VIAS 200VAC ENT. 1/8           ;84818092;;;;;;;
8PP-49385-04;4938505;VALVULA SOLENOIDE 12 ENCLO 9 115V                 ;84818092;;;;;;;
8PP-49385-14;4938514;VALVULA SOLENOIDE 12 SAIDAS 24V NEMA4             ;84818092;;;;;;;
8PP-49973-02;1F8PP-49973-02;PAINEL DE CONTROLE 220/230/240 NEMA4              ;85371019;;;;;;;
8PP-53376-00ES;1F8PP-53376-00ES;ETIQUETA DO COMPRESSOR DE AR - ESPANHOL           ;39199090;;;;;;;
8PP-53376-00PT;1F8PP-53376-00;ETIQUETA DO COMPRESSOR DE AR - PORTUGUES          ;39199090;;;;;;;
8PP-53376-01PT;1F8PP-53376-01;ETIQUETA DO COMPRESSOR DE AR - PORTUGUES          ;39199090;;;;;;;
8PP-53384-00;5338400;PARAFUSO DE FIXACAO DE NYLON                      ;39269090;0,0975;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-55159-02;5515902;ABRACADEIRA MODELO NODY 331                       ;82057000;;;;;;;
8PP-57130-01;8PP-57130-01;TRAVA GIRATORIA DE PORTA                          ;83024900;;;;;;;
8PP-58263-01;5826301;ROLDANA EASY - TRUNK                              ;73182200;;;;;;;
8PP-58765-01;1F8PP-58765-01;ETIQUETA FRONTAL DO PAINEL                        ;39199090;;;;;;;
8PP-58767-01;5876701;MANOMETRO DE PRESSAO                              ;90262010;0;1,65;7,6;0,7986;0,7986;0,844;0,8712
8PP-58776-01;5877601;BOX LINER DUST DRAWER                             ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-58894-01;5889401;VENTURI MOLDADO P/ SISTEMA DE FILTRAGEM           ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-59653-01;8PP-59653-01;MANOMETRO MAGNETICO 0-15 H2O                      ;90262010;0;1,65;7,6;0,7986;0,7986;0,844;0,8712
8PP-59763-01;5976301;JUNTA ESPACADORA EM BORRACHA DE PORTA DE          ;40169300;;;;;;;
8PP-59791-01;5979101;MANGUEIRA DE PLASTICO PARA AR 75IDX1.12O          ;39173290;;;;;;;
8PP-59791-01BC;1F8PP-59791-01BC;MANGUEIRA DE PLASTICO PARA AR 75IDX1.12O BRANCA   ;40093100;;;;;;;
8PP-59878-01;1F8PP-59878-01;ETIQUETA NO STEP                                  ;39199090;;;;;;;
8PP-70488-18;1F8PP-70488-18;CAIXA DE CONTROLE UMA 380V                        ;85371090;;;;;;;
8PP-70509-02;1F8PP-70509-02;CAIXA DE CONTROLE 3 VIAS COM TIMER E SOLENOIDE    ;85371090;;;;;;;
8PP-70510-03;1F8PP-70510-03;PAINEL DE CONTROLE DAS VALVULAS SOLENOID          ;85371020;;;;;;;
8PP-70510-04;1F8PP-70510-04;PAINEL CONTROLADOR 20 SAIDAS 220V                 ;85371090;;;;;;;
8PP-75437-01;7543701;GROMMER .375 ID                                   ;40169300;;;;;;;
8PP-75452-01;7545201;/                                                 ;90262010;0;1,65;7,6;0,7986;0,7986;0,844;0,8712
8PP-75915-01;1F8PP-75915-01;DUTO DE MANGUEIRA DE BORRACHA                     ;40093100;;;;;;;
8PP-75915-HT;1F8PP-75915-HT;MANGUEIRA 14 ID PARA ALTA TEMPERATURA             ;39173290;;;;;;;
8PP-75936-01;1F8PP-75936-01;ETIQUETA ADESIVA DONALDSON TORIT X-SMAL BRANCO    ;39199090;;;;;;;
8PP-75936-02;7593602;ETIQUETA PEQUENA BRANCA                           ;39199090;;;;;;;
8PP-75936-03;1F8PP-75936-03;ETIQUETA AUTO ADESIVA IMPRESSA TORIT          ;48114190;;;;;;;
8PP-75936-04;1F8PP-75936-04;IMPRESSO BRANCO LOGOTIPO TORIT                    ;49119900;;;;;;;
8PP-75936-05;1F8PP-75936-05;ETIQUETA AUTO ADESIVA  EXTRA GRANDE IMPR          ;48114190;;;;;;;
8PP-75936-08;1F8PP-75936-08;ETIQUETA DONALDSON TORIT AZUL MEDIA               ;48211000;;;;;;;
8PP-75936-09;1F8PP-75936-09;ETIQUETA ADESIVA AZUL                             ;48211000;;;;;;;
8PP-75936-10;1F8PP-75936-10;ETIQUETA TORIT 1O.78X35.46(BLUE)                  ;39199090;;;;;;;
8PP-75936-13;1F8PP-75936-13;ETIQUETA TORIT EXTRA GRANDE - BRANCA              ;39199090;;;;;;;
8PP-75936-14;1F8PP-75936-14;LABEL,TORIT LOGO, XX-LARGE,BLUE RF 376-484        ;39199090;;;;;;;
8PP-75936-UF;1F8PP-75936-UF;ETIQUETA DONALDSON ULTRAFILTER                    ;48211000;;;;;;;
8PP-75941-01;1F8PP-75941-01;PLAQUETA DE IDENTIFICACAO EM INOX                 ;83100000;;;;;;;
8PP-78523-01;1F8PP-78523-01;ETIQUETA DE ADVERTENCIA DE PRESSAO DE FI          ;39199090;;;;;;;
8PP-79468-03;1F8PP-79468-03;PLACA WARNING PARA COLETOR DE PA                  ;83100000;;;;;;;
8PP-79468-03PT;1F8PP-79468-03PT;PLACA WARNING PARA COLETOR DE PA - ING/PT         ;39199090;;;;;;;
8PP-79468-04;7946804;PLACA WAR                                         ;83100000;;;;;;;
8PP-79468-04PT;1F8PP-79468-04;PLACA WAR  - INGL/PORT                            ;39199090;;;;;;;
8PP-79468-06;8PP-79468-06;ETIQUETA DE PAPEL DE ROTACAO MACHINERY            ;83100000;;;;;;;
8PP-79947-01;8PP-79947-01;CAMARA DE RESPIRO P/ SISTEMA DE FILTRAGE          ;84219910;0,052;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-94342-02;9434202;MAGUEIRA AMARELA DE BORRACHA.500ID                ;40169990;0,117;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-94617-01;9461701;TUBO PRETO PROTETIVO                              ;39235000;;;;;;;
8PP-95424-01;1F8PP-95424-01;SPRINKLER EQUIPAMENTO 79GRAUSC                        ;84248910;;;;;;;
8PP-95575-01;1F8PP-95575-01;VALVULA TORIT DIAPH RCAC25-FH3X3249               ;84812090;;;;;;;
8PP-95606-01;9560601;BASE PARA MONTAGEM DO SUPORTE DO ELEMENT          ;73261900;;;;;;;
8PP-95606-02;1F9560602;BASE PARA MONTAGEM DO SUPORTE DO ELEMENT          ;73269090;0,05;1,65;7,6;0,7442;0,7986;0,844;0,8712
8PP-95628-02;9562802;TUBO DE ALUMINIO                                  ;76082090;;;;;;;
8PP-95714-01;9571401;VEDACAO DE BORRACHA PARA VALVULA MANIFOL          ;40169300;;;;;;;
8PP-95714-BR;1F8PP-95714;VEDACAO DE BORRACHA PARA VALVULA MANIFOL          ;40169300;;;;;;;
8PP-96033-01;9603301;ETIQUETA IMPRESSA 60 PSI MAX.          ;48211000;;;;;;;
8PP-96033-01ESP;1F8PP-96033-01ESP;ETIQUETA IMPRESSA 60 PSI MAX. -ESP                ;39199090;;;;;;;
8PP-96033-01PT;1F9603301;ETIQUETA IMPRESSA 60 PSI MAX. - PORT              ;39199090;;;;;;;
8PP-96033-02PT;1F8PP-96033-02;ETIQUETA 100 PSI MAX                              ;39199090;;;;;;;
8PP-96240-01 ;1F8PP-96240-01 ;MANGUEIRA DE POLIURETANO 14 POLEGAS               ;40093100;;;;;;;
